productCode,productName,productLine,productScale,productVendor,productDescription,quantityInStock,buyPrice,MSRP,orderNumber,quantityOrdered,priceEach,orderLineNumber
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10108.0,43.0,52.84,12.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10122.0,35.0,59.06,16.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10135.0,45.0,49.74,13.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10146.0,47.0,60.3,2.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10159.0,21.0,54.71,8.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10169.0,38.0,52.84,8.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10180.0,21.0,59.06,3.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10191.0,43.0,60.93,9.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10202.0,30.0,55.33,3.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10211.0,46.0,60.3,8.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10224.0,38.0,57.2,1.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10237.0,26.0,49.74,1.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10252.0,31.0,50.36,5.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10264.0,48.0,58.44,3.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10276.0,33.0,54.71,9.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10286.0,38.0,51.6,1.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10299.0,39.0,62.17,3.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10310.0,42.0,59.06,16.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10319.0,44.0,54.71,4.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10330.0,29.0,59.06,2.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10342.0,26.0,57.82,8.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10355.0,31.0,60.3,1.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10363.0,32.0,52.22,12.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10378.0,28.0,60.3,9.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10390.0,36.0,54.09,2.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10403.0,36.0,55.33,1.0
S18_3782,1957 Vespa GS150,Motorcycles,1:18,Studio M Art Models,"Features rotating wheels , working kick stand. Comes with stand.",7689,32.95,62.17,10418.0,33.0,56.57,5.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10106.0,41.0,94.22,17.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10119.0,27.0,95.28,8.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10130.0,33.0,99.52,1.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10143.0,34.0,99.52,12.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10155.0,29.0,105.87,10.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10167.0,34.0,84.7,6.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10178.0,48.0,104.81,9.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10186.0,46.0,98.46,6.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10197.0,22.0,85.75,3.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10209.0,20.0,97.4,5.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10222.0,45.0,88.93,9.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10234.0,39.0,85.75,6.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10249.0,46.0,88.93,5.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10262.0,34.0,85.75,14.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10273.0,50.0,105.87,1.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10283.0,46.0,100.58,3.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10296.0,22.0,105.87,12.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10307.0,48.0,92.11,6.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10316.0,47.0,89.99,14.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10328.0,34.0,104.81,6.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10338.0,45.0,93.17,2.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10351.0,20.0,104.81,2.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10360.0,40.0,101.64,15.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10373.0,50.0,99.52,6.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10386.0,22.0,100.58,6.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10398.0,45.0,92.11,17.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10400.0,58.0,88.93,6.0
S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,1:18,Exoto Designs,"Features opening hood, opening doors, opening trunk, wide white wall tires, front door arm rests, working steering system, leather upholstery. Color black.",2378,64.58,105.87,10415.0,51.0,86.81,5.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10104.0,38.0,119.2,3.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10117.0,22.0,122.08,12.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10127.0,25.0,126.39,5.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10142.0,24.0,122.08,15.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10152.0,35.0,117.77,1.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10165.0,28.0,123.51,6.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10176.0,36.0,140.75,5.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10185.0,39.0,127.82,16.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10196.0,27.0,126.39,8.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10207.0,40.0,143.62,1.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10220.0,50.0,126.39,5.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10230.0,42.0,142.18,3.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10247.0,48.0,143.62,5.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10260.0,23.0,137.88,8.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10272.0,25.0,126.39,5.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10282.0,31.0,132.13,8.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10292.0,44.0,114.9,2.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10306.0,23.0,126.39,16.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10314.0,29.0,129.26,8.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10324.0,49.0,120.64,13.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10337.0,36.0,140.75,3.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10349.0,34.0,140.75,5.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10358.0,25.0,117.77,13.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10372.0,48.0,119.2,6.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10383.0,38.0,137.88,1.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10394.0,37.0,124.95,1.0
S18_4027,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,Features include opening and closing doors. Color: White.,5545,91.92,143.62,10413.0,49.0,133.57,5.0
S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,"This 1:18 scale precision die cast replica features the 6 front headlights of the original, plus a detailed version of the 142 horsepower straight 8 engine, dual spares and their famous comprehensive dashboard. Color black.",6553,43.26,92.03,10100.0,22.0,75.46,4.0
S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,"This 1:18 scale precision die cast replica features the 6 front headlights of the original, plus a detailed version of the 142 horsepower straight 8 engine, dual spares and their famous comprehensive dashboard. Color black.",6553,43.26,92.03,10110.0,28.0,81.91,8.0
S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,"This 1:18 scale precision die cast replica features the 6 front headlights of the original, plus a detailed version of the 142 horsepower straight 8 engine, dual spares and their famous comprehensive dashboard. Color black.",6553,43.26,92.03,10124.0,36.0,75.46,7.0
S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,"This 1:18 scale precision die cast replica features the 6 front headlights of the original, plus a detailed version of the 142 horsepower straight 8 engine, dual spares and their famous comprehensive dashboard. Color black.",6553,43.26,92.03,10138.0,47.0,79.15,7.0
S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,"This 1:18 scale precision die cast replica features the 6 front headlights of the original, plus a detailed version of the 142 horsepower straight 8 engine, dual spares and their famous comprehensive dashboard. Color black.",6553,43.26,92.03,10148.0,34.0,83.75,1.0
S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,"This 1:18 scale precision die cast replica features the 6 front headlights of the original, plus a detailed version of the 142 horsepower straight 8 engine, dual spares and their famous comprehensive dashboard. Color black.",6553,43.26,92.03,10162.0,39.0,86.51,10.0
S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,"This 1:18 scale precision die cast replica features the 6 front headlights of the original, plus a detailed version of the 142 horsepower straight 8 engine, dual spares and their famous comprehensive dashboard. Color black.",6553,43.26,92.03,10173.0,21.0,77.31,14.0
S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,"This 1:18 scale precision die cast replica features the 6 front headlights of the original, plus a detailed version of the 142 horsepower straight 8 engine, dual spares and their famous comprehensive dashboard. Color black.",6553,43.26,92.03,10182.0,36.0,88.35,11.0
S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,"This 1:18 scale precision die cast replica features the 6 front headlights of the original, plus a detailed version of the 142 horsepower straight 8 engine, dual spares and their famous comprehensive dashboard. Color black.",6553,43.26,92.03,10193.0,24.0,92.03,15.0
S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,"This 1:18 scale precision die cast replica features the 6 front headlights of the original, plus a detailed version of the 142 horsepower straight 8 engine, dual spares and their famous comprehensive dashboard. Color black.",6553,43.26,92.03,10204.0,29.0,83.75,5.0
S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,"This 1:18 scale precision die cast replica features the 6 front headlights of the original, plus a detailed version of the 142 horsepower straight 8 engine, dual spares and their famous comprehensive dashboard. Color black.",6553,43.26,92.03,10213.0,38.0,84.67,1.0
S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,"This 1:18 scale precision die cast replica features the 6 front headlights of the original, plus a detailed version of the 142 horsepower straight 8 engine, dual spares and their famous comprehensive dashboard. Color black.",6553,43.26,92.03,10227.0,34.0,87.43,11.0
S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,"This 1:18 scale precision die cast replica features the 6 front headlights of the original, plus a detailed version of the 142 horsepower straight 8 engine, dual spares and their famous comprehensive dashboard. Color black.",6553,43.26,92.03,10241.0,42.0,77.31,3.0
S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,"This 1:18 scale precision die cast replica features the 6 front headlights of the original, plus a detailed version of the 142 horsepower straight 8 engine, dual spares and their famous comprehensive dashboard. Color black.",6553,43.26,92.03,10254.0,34.0,80.99,6.0
S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,"This 1:18 scale precision die cast replica features the 6 front headlights of the original, plus a detailed version of the 142 horsepower straight 8 engine, dual spares and their famous comprehensive dashboard. Color black.",6553,43.26,92.03,10268.0,35.0,84.67,11.0
S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,"This 1:18 scale precision die cast replica features the 6 front headlights of the original, plus a detailed version of the 142 horsepower straight 8 engine, dual spares and their famous comprehensive dashboard. Color black.",6553,43.26,92.03,10280.0,35.0,77.31,17.0
S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,"This 1:18 scale precision die cast replica features the 6 front headlights of the original, plus a detailed version of the 142 horsepower straight 8 engine, dual spares and their famous comprehensive dashboard. Color black.",6553,43.26,92.03,10288.0,35.0,90.19,6.0
S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,"This 1:18 scale precision die cast replica features the 6 front headlights of the original, plus a detailed version of the 142 horsepower straight 8 engine, dual spares and their famous comprehensive dashboard. Color black.",6553,43.26,92.03,10302.0,38.0,82.83,2.0
S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,"This 1:18 scale precision die cast replica features the 6 front headlights of the original, plus a detailed version of the 142 horsepower straight 8 engine, dual spares and their famous comprehensive dashboard. Color black.",6553,43.26,92.03,10311.0,41.0,92.03,1.0
S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,"This 1:18 scale precision die cast replica features the 6 front headlights of the original, plus a detailed version of the 142 horsepower straight 8 engine, dual spares and their famous comprehensive dashboard. Color black.",6553,43.26,92.03,10332.0,50.0,92.03,2.0
S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,"This 1:18 scale precision die cast replica features the 6 front headlights of the original, plus a detailed version of the 142 horsepower straight 8 engine, dual spares and their famous comprehensive dashboard. Color black.",6553,43.26,92.03,10344.0,21.0,80.99,4.0
S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,"This 1:18 scale precision die cast replica features the 6 front headlights of the original, plus a detailed version of the 142 horsepower straight 8 engine, dual spares and their famous comprehensive dashboard. Color black.",6553,43.26,92.03,10367.0,43.0,77.31,8.0
S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,"This 1:18 scale precision die cast replica features the 6 front headlights of the original, plus a detailed version of the 142 horsepower straight 8 engine, dual spares and their famous comprehensive dashboard. Color black.",6553,43.26,92.03,10380.0,32.0,78.23,1.0
S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,"This 1:18 scale precision die cast replica features the 6 front headlights of the original, plus a detailed version of the 142 horsepower straight 8 engine, dual spares and their famous comprehensive dashboard. Color black.",6553,43.26,92.03,10407.0,6.0,91.11,3.0
S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,"This 1:18 scale precision die cast replica features the 6 front headlights of the original, plus a detailed version of the 142 horsepower straight 8 engine, dual spares and their famous comprehensive dashboard. Color black.",6553,43.26,92.03,10420.0,66.0,73.62,6.0
S18_4522,1904 Buick Runabout,Vintage Cars,1:18,Exoto Designs,"Features opening trunk,  working steering system",8290,52.66,87.77,10105.0,41.0,75.48,10.0
S18_4522,1904 Buick Runabout,Vintage Cars,1:18,Exoto Designs,"Features opening trunk,  working steering system",8290,52.66,87.77,10117.0,23.0,73.73,4.0
S18_4522,1904 Buick Runabout,Vintage Cars,1:18,Exoto Designs,"Features opening trunk,  working steering system",8290,52.66,87.77,10128.0,43.0,77.24,1.0
S18_4522,1904 Buick Runabout,Vintage Cars,1:18,Exoto Designs,"Features opening trunk,  working steering system",8290,52.66,87.77,10142.0,24.0,79.87,7.0
S18_4522,1904 Buick Runabout,Vintage Cars,1:18,Exoto Designs,"Features opening trunk,  working steering system",8290,52.66,87.77,10153.0,22.0,82.5,6.0
S18_4522,1904 Buick Runabout,Vintage Cars,1:18,Exoto Designs,"Features opening trunk,  working steering system",8290,52.66,87.77,10166.0,26.0,72.85,1.0
S18_4522,1904 Buick Runabout,Vintage Cars,1:18,Exoto Designs,"Features opening trunk,  working steering system",8290,52.66,87.77,10177.0,35.0,82.5,8.0
S18_4522,1904 Buick Runabout,Vintage Cars,1:18,Exoto Designs,"Features opening trunk,  working steering system",8290,52.66,87.77,10185.0,47.0,87.77,8.0
S18_4522,1904 Buick Runabout,Vintage Cars,1:18,Exoto Designs,"Features opening trunk,  working steering system",8290,52.66,87.77,10197.0,50.0,78.99,14.0
S18_4522,1904 Buick Runabout,Vintage Cars,1:18,Exoto Designs,"Features opening trunk,  working steering system",8290,52.66,87.77,10208.0,45.0,72.85,8.0
S18_4522,1904 Buick Runabout,Vintage Cars,1:18,Exoto Designs,"Features opening trunk,  working steering system",8290,52.66,87.77,10221.0,39.0,84.26,2.0
S18_4522,1904 Buick Runabout,Vintage Cars,1:18,Exoto Designs,"Features opening trunk,  working steering system",8290,52.66,87.77,10232.0,23.0,78.12,5.0
S18_4522,1904 Buick Runabout,Vintage Cars,1:18,Exoto Designs,"Features opening trunk,  working steering system",8290,52.66,87.77,10248.0,42.0,87.77,11.0
S18_4522,1904 Buick Runabout,Vintage Cars,1:18,Exoto Designs,"Features opening trunk,  working steering system",8290,52.66,87.77,10261.0,20.0,80.75,9.0
S18_4522,1904 Buick Runabout,Vintage Cars,1:18,Exoto Designs,"Features opening trunk,  working steering system",8290,52.66,87.77,10273.0,33.0,72.85,12.0
S18_4522,1904 Buick Runabout,Vintage Cars,1:18,Exoto Designs,"Features opening trunk,  working steering system",8290,52.66,87.77,10283.0,34.0,71.97,14.0
S18_4522,1904 Buick Runabout,Vintage Cars,1:18,Exoto Designs,"Features opening trunk,  working steering system",8290,52.66,87.77,10293.0,49.0,72.85,3.0
S18_4522,1904 Buick Runabout,Vintage Cars,1:18,Exoto Designs,"Features opening trunk,  working steering system",8290,52.66,87.77,10306.0,39.0,85.14,8.0
S18_4522,1904 Buick Runabout,Vintage Cars,1:18,Exoto Designs,"Features opening trunk,  working steering system",8290,52.66,87.77,10315.0,36.0,78.12,7.0
S18_4522,1904 Buick Runabout,Vintage Cars,1:18,Exoto Designs,"Features opening trunk,  working steering system",8290,52.66,87.77,10326.0,50.0,73.73,5.0
S18_4522,1904 Buick Runabout,Vintage Cars,1:18,Exoto Designs,"Features opening trunk,  working steering system",8290,52.66,87.77,10337.0,29.0,76.36,2.0
S18_4522,1904 Buick Runabout,Vintage Cars,1:18,Exoto Designs,"Features opening trunk,  working steering system",8290,52.66,87.77,10350.0,30.0,70.22,3.0
